#KEY,FIRST_PAGE,LAST_PAGE
conf/amcc/AbbasiM15,583,588
journals/robotica/Jumarie88,14,22
conf/icara/AltshulerYWB09a,227,232
conf/iros/DurstK95,90,95
journals/iks/MajchrzakG00,95,110
journals/mr/PalumboCLPTT05,845,848
conf/icitst/LeicherSSC10,2,9
journals/tit/MeshkatiPS09,3221,3229
journals/concurrency/ZhaoM13,1586,1603
conf/hicss/Aitken14,4790,4799
journals/dam/GuoK02,110,117
conf/atva/HakanssonCMPS08,252,257
journals/cm/CheungG06,6,1
conf/sac/Franck92,102,109
journals/tcom/SivanesanB07,1267,1267
conf/ACISicis/SunS16,2,7
series/sfsc/2015-321,1,228
conf/vmcai/BiondiLMW13,68,87
conf/iccvw/BedriFBR15,677,682
conf/websci/Knobloch-WesterwickW11,1,5
journals/tsmc/BjelicaMPT13,1228,1239
conf/meta/SchreyeM92,192,204
journals/caee/Al-RasheedB17,163,178
journals/jbcs/BloisEC07,35,44
journals/mj/WangLJLTJ15,1,11
journals/siamnum/Christiansen05,116,126
journals/winet/SoB14,833,846
conf/icadl/MargaritiC03,159,168
conf/nips/LevinPB91,151,158
journals/sigops/Hardy85,8,25
journals/tgrs/DingXXYYCL18,7437,7452
conf/fsen/FahrenbergLT09,34,61
journals/tc/Majumdar96,904,916
conf/miccai/BiKFF14,569,576
conf/emeit/ZhaoW11,3376,3379
conf/wsc/MarcosigGC18,1250,1261
conf/ic3/DansenaKP15,183,189
conf/icnc/HuangHH12,79,83
journals/mj/EidR17,9,17
conf/iwcmc/MarabissiMPR07,424,429
conf/interact/Gabriel07,669,672
journals/tvt/KwonNHS04,1882,1890
journals/tcom/BayakiS10,58,62
journals/tip/CainHA01,1860,1872
conf/infocom/ZhangWL98,1301,1308
journals/ijon/HorataCS15,239,252
conf/icvgip/BhujleC12,16,16
conf/ict/ChaoubIA13,1,5
conf/icde/ShengW92,98,105
journals/interactions/Lund10,34,38
journals/computing/TanC06,369,378
conf/aina/LeeKC08,1557,1560
journals/ieicet/ChinCCHL11,754,762
journals/tce/KobayashiHFK08,116,122
journals/jclc/GohAM06,185,206
conf/hicss/KagarisTPZ95,39,40
conf/icppw/BhuvaneswaranBCIN01,423,428
conf/interspeech/LengDKL10,2246,2249
conf/iat/AiryCFYHBH06,769,772
conf/iastedSE/CaiK06,306,310
journals/tcom/ZhaoW15,4838,4848
conf/vtc/DengZZ06,2927,2931
journals/pr/TangCTS93,627,641
conf/aimsa/VodrazkaB14,270,277
conf/icc/KaheelAG04,1548,1553
journals/mansci/AlizamirVS13,157,171
conf/gcc/BogdanskiKMS04,175,182
conf/propor/MergenS18,222,230
journals/jcphy/Gerlinger12,2199,2228
journals/pik/Bumm85,141,145
journals/jet/CaballeroK04,104,127
journals/aai/BasiliMP06,457,491
conf/cores/GrzejszczakNK13,439,449
journals/tec/HeY16a,386,402
conf/iri/MurugesanGGIM09,437,439
conf/icmla/LovingerV15,439,442
conf/igarss/BoltonG08,363,366
conf/cscl/SvihlaKDBK13,365,366
conf/new2an/DashkovaG12,75,85
journals/tcom/GroverM90,467,476
conf/emeit/Li11d,3014,3018
conf/tamodia/VanackenBRC08,126,133
journals/ijac/Gomaa10,1087,1116
conf/hais/DornaikaAC15,439,450
conf/aspdac/FuruieSYOS00,529,532
conf/woss/HallsteinsenSF04,69,74
conf/cluster/WangLL09,2,4
conf/ewme/MarkettosMJSG16,1,6
journals/isci/Tancevski03,211,217
journals/iam/AlsharoGR17,479,490
conf/ondm/PanayiotouEC16,1,6
conf/bir/Pankowska18,13,24
journals/bc/GomezB96,131,137
journals/ejasmp/NugrahaYN14,13,13
journals/scientometrics/BenitoMFT05,3,16
conf/dac/KurzwegLMMPC99,879,884
journals/jss/SrikanthB12,1176,1187
journals/dsp/ZapponeJ17,324,337
journals/robotica/Scott88b,86,86
journals/ipsj/SombatsiriTI15,26,37
books/sp/16/Jakobsson16a,69,74
conf/isita/HoriiMH16,271,275
books/ws/CattaniR07,1,476
journals/tgrs/XuJ07,2336,2353
journals/wpc/RiazASH18,85,93
conf/hpdc/BetelloRSR92,242,247
conf/pakdd/SaravananSS11,397,407
journals/ram/GageMRM04,62,69
conf/ccgrid/SrinivasanSN16,136,145
phd/dnb/Hauer96,1,636
conf/approx/ChakrabartiK11,448,459
conf/icc/WelbornM02,754,758
journals/da/Howard04,71,78
journals/automatica/LangsonCRM04,125,133
conf/ispa/XieLH18,120,126
journals/iee/KeranenR12,364,376
conf/iconip/HaradaM10,321,328
journals/ress/XuLSLZS09,670,674
journals/tbe/BettiLRASCRC18,1748,1758
journals/ipl/Hachem93,13,20
conf/vrst/LinTSM17,1,2
journals/compsec/ClercqGUMV17,16,35
conf/scse/RathoreK15,303,311
conf/globecom/MalanchiniCG09,1,7
journals/di/CarrierS06,121,130
journals/wi/Kargl89,471,477
phd/dnb/Reine98,1,131
journals/tac/OobaF99,1582,1583
journals/ited/Chlond14a,140,142
journals/mst/KniesburgesKS14,591,612
conf/icsap/NoshiravaniR10,308,309
conf/huc/LuoFPKGLSK16,557,468
conf/isda/NeaguZB05,245,250
journals/bioinformatics/ChengLXC19,398,406
conf/gecco/VelascoGCBLH17,1387,1394
journals/ijwmc/MonteiroVGN07,151,159
phd/dnb/Wellniak95,1,166
journals/anor/ArtznerDEHK07,5,22
conf/miccai/GlozmanS04,137,144
conf/icic/Yeom17a,140,151
conf/sips/ZhongGSYZ17,1,6
conf/ir/MarxS93,169,182
conf/mm/MohapatraCDNV03,582,591
conf/cmg/Elkins04,1,8
conf/icmas/Steiner98,12,13
conf/icde/ZhangYZQ17,337,348
journals/ijisp/EldinW07,24,46
conf/iswpc/ColomboMP08,42,45
conf/trustcom/TangLHZG17,706,713
conf/date/IkedaOAITK96,320,327
journals/cssp/Al-TaeeYY16,2487,2501
conf/fgr/ChenP17,48,55
journals/scientometrics/HungW10,122,135
journals/imst/ShchepinN91,213,221
journals/cmig/SundarapandianK16,10,19
journals/winet/LiZA14,2561,2579
conf/automata/Alonso-SanzB08,72,99
journals/siamdm/FlajoletS91,58,60
conf/wcce/AikenS01,533,540
conf/icmcs/SchoffmannLTB09,658,661
conf/rivf/Ghernaouti-HelieS07,175,180
journals/npsc/ChenR05,363,370
conf/npar/KleinGFC02,21,18
journals/jnca/WiilTH03,115,137
journals/jucs/AssfalgGKPWZ10,604,621
journals/jc/Cucker02,104,134
journals/jocn/MathewsonBRMLFG14,2400,2415
conf/amcis/LeberknightWR08,317,317
journals/jstsp/YangZLYH18,1420,1434
journals/ijig/LiuLZ03,325,344
journals/ress/FovinoMC09,1394,1402
journals/iet-ipr/HoangVan18,113,120
conf/miip/KulikovaVRR12,831428,831428
journals/sigcas/Oldham09,34,42
journals/tciaig/SongM15,16,27
conf/missi/FrackowiakDJRW16,283,294
journals/sigmod/GuagliardoL17,5,16
conf/icnsc/SunLLYCWZLLB16,1,6
conf/amcc/PetersB16,5256,5263
conf/iccbr/SharmaSDCKM16,371,387
conf/greencom/WijnantsLLBPNVLMMH12,410,417
journals/cphysics/WangMK11,1502,1506
conf/ro-man/KobayashiFYNKS12,215,220
conf/icis/KrepsW07,45,45
journals/chb/KimS16,570,577
conf/aciids/AfiahayatiAYNM19,279,289
conf/IEEEcit/XiaYWY05,1140,1045
journals/tit/TandonUR13,2179,2188
journals/jcphy/WaughIJ13,225,247
journals/bjet/DavidsonCNT91,110,118
conf/complex/YangWW09,693,706
journals/ijdcf/BarniFT13,35,52
conf/iccd/LinGFS07,187,193
conf/calco/Harman07,294,311
conf/humanoids/LengagneMKY10,14,20
conf/hci/AbdullahH17,191,202
conf/eusipco/RodomagoulakisPM13,1,5
conf/bmsb/RizouAAICBW0JAG18,1,6
conf/rsp/LawlerY04,135,142
conf/vr/Strickland98,216,216
conf/iticse/Cukierman15,248,253
conf/eurocrypt/Guillou84,481,490
conf/icime/MasudaMT16,12,17
journals/jais/Clarke06,5,5
journals/actaC/Levene98,257,275
journals/eswa/JeongK19,126,139
books/ws/Manlove13,1,524
journals/intr/CheungLR08,229,247
journals/ijwa/ChengXF16,108,113
journals/nar/PetracekB92,90,96
journals/jis/Noerr86,139,141
journals/jnit/Dossis10,47,60
journals/jsac/Misra86,741,74
journals/na/ZhangHT15,839,862
journals/entcs/Drummond99,35,37
journals/lp/MorrisM07,5,5
phd/de/Wehsack2011,1,666
conf/siggraph/HormannLS07,1,1
journals/oms/HenrionND19,62,78
journals/gandc/Xu0GTHNJ13,184,195
journals/tcom/GuoZZWY17,3316,3327
conf/iwsda/IidaK17,54,58
conf/kes/YuizonoY12,1877,1886
journals/jmlr/McAuleyC11,1349,1388
journals/arobots/GrippaBWB19,261,274
conf/icist/FornaiaNPT16,696,709
conf/crypto/BrakerskiR13,416,434
books/daglib/0005381,1,732
conf/iclp/Skuce82,116,122
conf/icip/ZhangRC02,593,596
journals/mr/LiuXLD01,1979,1992
journals/ijdsn/BarolliIMDKI07,41,57
journals/stp/BischofbergerKS94,49,60
conf/iclp/Maher05,174,188
journals/automatica/KooCL12,2607,2613
conf/depcos/BelleminA06,240,247
journals/eaai/JamshidiK14,278,286
conf/iconip/AkiyamaIM97,22,25
journals/cii/JaballiBLRH11,541,554
conf/icdm/ZouCL02,570,577
conf/iros/YangZNFQM18,1175,1182
conf/icwet/HarpaleJ10,682,684
journals/sigpro/Morales-MendozaGS13,1785,1793
journals/iet-com/LiuXPYX10,1,12
conf/iros/ChoiKKB03,3516,3521
conf/icl-gnss/GentnerSD12,1,7
journals/ijmi/McMullan18,72,77
conf/icai/MadhusudhanaHL07,786,790
conf/inforsid/YahiaRBG15,285,299
journals/qre/GhashghaeiA17,768,785
journals/cphysics/BacchiniOPL17,79,91
journals/automatica/LuhCC84,251,256
conf/icftcs/Gossel91,171,180
journals/sttt/SimmondsDGC10,319,335
conf/icse/LuitelSI16,13,19
journals/eatcs/RigoW06,169,173
conf/siggraph/HachisukaJGKNS13,1,562
conf/pdc/JohannessenE08,11,20
conf/amcc/DadashiMK17,4466,4472
conf/wgec/JiangCZW09,358,361
conf/cbms/LuskN09,1,7
conf/seke/ArnatovichTDLS14,206,211
journals/jscic/Leriche06,335,345
conf/ical/HuGG12,559,562
conf/omer/Bjoerkander01,22,35
journals/fuin/Gruska12,295,309
conf/icse/SongHLSLD12,1337,1340
conf/cpm/ChenMW14,100,109
conf/icalp/GambosiNT89,405,422
conf/moco/RobinsonLMP17,1,6
conf/vlsi/SabenaRS13,84,89
journals/cib/LuYYX05,14,18
journals/ijart/Hudson17,272,285
conf/icc/HeDDNH00,536,542
journals/ejwcn/DashoukA11,32,32
conf/clrimg/ZuffiBER08,680714,680714
journals/iandc/Riecke95,294,303
conf/dsn/FranceschinisGIVB02,540,540
conf/irps/KendrickCGMSHSW18,4,1
conf/dmrs/Viappiani14,19,24
conf/icip/MarusicD97,286,289
conf/nips/BilbroB90,846,852
journals/tplp/BuccafurriC08,643,690
conf/hicss/KaplanFMT97,539,548
journals/dud/Bizer07l,450,450
journals/jsa/CheresizJVW03,600,618
journals/jifs/FilhoFB07,501,511
conf/comsnets/BhowalK17,116,122
conf/globecom/RahmanS12,813,817
journals/js/RigoG12,1,10
conf/wsc/Grant89,277,280
journals/mp/MillerM05,609,633
journals/iacr/GopfertVW17,221,221
journals/fodm/WuL12,412,450
conf/lpar/FilhoFO17,200,211
conf/icassp/WangJH17,2267,2271
conf/mmsp/NaccariM13,200,205
conf/jtres/MaiaNP11,82,86
conf/icee/BinTY10,4850,4852
conf/fpl/ValverdeRCOPTR14,2,5
conf/icpads/HuangCC02a,591,596
journals/spl/GarimellaMH12,842,845
conf/ispec/GuoLW12,217,227
conf/iasam/PittnerS10,1,8
journals/npl/Liao99,195,200
conf/embc/TeixeiraJMN12a,4907,4910
conf/eurodac/Fields95,594,599
journals/integration/ZarghamSCLSJG10,365,377
journals/mj/KhoramiS15,1275,1282
journals/jda/GuKMZ18,143,155
conf/icls/HamiltonH08,39,40
journals/cgf/MarinovK05,479,486
conf/cms/BalopoulosGK04,209,221
journals/entcs/BozzanoBCFHKPS06,3,14
conf/pdpta/AldaoudKGM07,967,871
journals/amc/LiangZZC09,227,234
journals/neuroimage/ChurchillS13,306,325
journals/tc/JagadishMKN86,431,440
journals/remotesensing/OlofssonHO14,4323,4344
journals/rig/FolteteCGTV12,641,658
journals/tcas/ChangCH08,2483,2490
conf/isit/ShlezingerDE17,2344,2348
conf/kivs/ZornRL85,145,167
conf/ideas/PonsK97,368,378
journals/isr/FuentelsazMP12,93,108
conf/iolts/BartzoudisFPN04,207,213
conf/soda/HershbergerS93,54,63
conf/sigcomm/RaghavanVRYS07,338,349
conf/icdf2c/KumarTT11,77,88
journals/amai/Poole94,33,50
journals/paa/LiuXBL06,375,389
journals/ida/BellazziLR98,97,122
journals/aada/Castillo-Garcia18a,1840005,1840005
journals/tomacs/Cheng13,1,22
conf/fdl/GreinerFPG09,1,4
journals/jkm/Joranli18,183,200
conf/ismir/McKayF08,598,603
conf/interspeech/MishraSC12,1864,1867
conf/istc/LinDB14,42,46
journals/isci/BagS06,2910,2931
conf/vr/NeumannP98,149,156
journals/imds/LoveI07,825,845
journals/sensors/RezzonicoSD12,6645,6665
conf/apnoms/MiyazakiKTMKTSK08,51,60
conf/ozchi/SonneMOTG16,60,70
journals/cm/Daoud99,139,146
conf/codes/HoffmanCAA15,143,152
journals/ijoe/SobhPG09,4,7
conf/bmcv/Zucker00,189,208
conf/interspeech/KolossaNZM12,587,590
conf/stoc/AggarwalGSS87,39,45
journals/eswa/Beydoun09,10952,10961
journals/tse/BaikBS02,1009,1022
conf/mlearn/Thupayagale-Tshweneagae15,143,155
journals/tcs/CeroneM99,2,54
conf/anss/KulkarniD08,15,22
conf/cism/BugnionRWW96,200,212
conf/icip/MinNR10,3165,3168
journals/ki/Lelouche99,5,11
conf/kmo/AhoU14,99,107
journals/ress/ForesterBCLSKW04,207,220
conf/ict-eurasia/GuoPG15,173,178
conf/ipps/LiuBCCQPGS16,263,272
journals/tpds/Wu02,866,881
conf/iimss/JungP09,381,390
journals/jfi/EndoYK13,2664,2677
conf/compcon/Keil86,404,405
conf/aswec/Al-MutawaDMM14,48,57
journals/ijwa/LiuZ18,8,21
conf/icip/KimuraYYF15,2860,2864
conf/bmvc/RahtuSH06,1059,1068
conf/chinacom/LiuORK12,7,11
conf/pacis/LiuLLT08,121,121
conf/securware/IonKHT08,173,178
conf/vsgames/TregelMGS18,1,8
journals/twc/FengCZZL12,4038,4047
conf/ecbs/JensenF09,340,347
conf/IEEEiwcia/OuchiyamaMSUKT15,95,101
journals/program/Morgan07,262,275
journals/tie/ZouBL18,1325,1335
conf/mtits/HuangTV15,148,155
conf/flairs/LiuC98,18,22
conf/tcgov/GortmakerJW05,170,181
conf/aaai/Bresina96,271,278
conf/iscas/BrauerK95,901,903
journals/jss/WangHLY11,2107,2122
journals/tcad/YoungWY99,1385,1389
conf/icassp/BanuelosSM18,906,910
conf/paciia/SuWWLH08,833,837
conf/iscas/ChongGC07,1169,1172
conf/rr/CalvaneseKRX16,18,24
conf/icl-gnss/DarwishLTC17,1,5
journals/ijuc/Tsuda11,419,421
conf/nlpcc/YueFW17,158,169
journals/remotesensing/HuLZSHLW18,191,191
conf/cdc/TanakaS15,4486,4491
conf/dis/MaruyamaUSM98a,115,127
conf/semeval/KingPC18,1013,1016
conf/ismar/XieILK17,220,222
conf/chinacom/HuangLWZL11,76,81
journals/interactions/Hinman09,10,13
journals/jsw/DongKW12,398,407
conf/icdar/AraiO97,164,169
series/smpai/Xie03,1,716
journals/jcc/AhlswedeJ99a,572,578
series/isc/Kluners10,283,291
conf/ismir/BaurLB09,111,116
conf/fusion/CuzzolinG13,1398,1405
journals/symmetry/RaoT10,1,14
conf/gacm/Floyd84,248,274
conf/cosn/LiuSBMBT15,59,70
journals/tkl/IoannidouRLCR03,63,108
conf/icorr/YunESMD17,746,752
conf/asist/LeeSW17,734,735
conf/edm/LiuKM13,330,331
conf/profes/BratthallHHKSG02,119,133
conf/icra/HollingerKS07,3871,3877
conf/grmse/HuGW14,425,437
conf/sigir/LiWM14,1239,1242
conf/euc/LiuLJNZ10,804,811
conf/wsc/PreussNSGL14,2444,2453
journals/adhoc/ChaqfehL16,228,239
journals/iacr/LampeS14,151,151
conf/iros/StollengaPFLFS13,5772,5778
journals/soco/FengLYL19,871,888
conf/robocup/SpradoG08,615,626
conf/dlog/DoniniLNN91,39,42
conf/icra/YuIT03,1851,1857
conf/iconip/ZhangSZCWXW18,146,157
conf/isit/NobregaFS11,341,345
journals/moc/Soga16,2161,2193
conf/caine/SubramanyaS01,107,110
phd/dnb/Lichtermann99,1,669
conf/icetet/ThakareM13,103,104
conf/icml/Suzuki13,392,400
journals/el/Deckard15,326,327
journals/computer/BuxbaumL73,18,20
journals/ijac/CartonP97,673,696
conf/isccsp/Supakwong14,445,448
journals/cse/Day11a,88,88
conf/infocom/FukunagaHY15,486,491
conf/ACMace/ChoiCMNSH11,4,4
conf/icspcs/GonzalezL17,1,4
journals/mcm/GuoLRY07,1067,1080
conf/ssci/OrianiC16,1,8
conf/formats/0002Z18,125,141
journals/ijecommerce/Liang00,3,4
conf/iceis/LeeK01,515,518
journals/appml/BodnarFP13,607,611
conf/icra/Arkin87,264,271
conf/iscis/GulpinarHR06,897,907
conf/ieem/ZakeriSH018,516,520
conf/biocas/OrchardTE13,306,309
conf/icra/SchrammMML04,267,273
conf/apccas/NovotnyV02,229,232
conf/nodalida/NilssonH09,134,141
conf/icst/RomanoPA11,160,169
conf/isie/RRPGF16,116,121
journals/jbcb/NajdiYSHM06,335,356
conf/dcv/LeS02,35,42
journals/umcs/Baniak11,101,115
journals/jolis/Watkins02,61,62
journals/jot/Stevens06,189,202
journals/sigcas/Halavais10,9,10
journals/jnw/SongHHZ10,1365,1372
journals/tie/KimPLC94,155,162
conf/nlp/LaenzlingerLM00,305,315
journals/jcmc/GevorgyanM09,393,413
conf/aciids/JangeldinA17,238,247
conf/icic/SoonthornphisajRY06,518,523
conf/icdl-epirob/ZaadnoordijkHMK15,114,115
conf/icccs/PrasadKT11,343,346
conf/iisa/RaoKTSTABLSBS17,1,6
journals/tciaig/StieglerDML18,114,128
conf/vlsi-dat/Kengeri15,1,1
journals/scw/MorenoP05,115,125
conf/iceccs/ZhaoHHL11,87,94
journals/neco/BarretoAK03,1255,1320
journals/tsp/HaroZP14,496,510
conf/lics/HofmanMT13,203,212
conf/fie/LouisM11,2,2
journals/adac/Choulakian08,177,206
conf/IEEEares/HerzbergS13a,398,405
conf/isbi/HuangLGM02,325,328
conf/iotsms/KomeCCF18,139,146
journals/sigplan/Olsen83,29,34
conf/cgo/YuXHFZ10,218,229
journals/sadm/TamhaneQA10,3,19
conf/amcc/BurnsCH18,123,128
journals/tie/GengLY13,2495,2509
conf/taros/PriceG11,428,429
journals/kbs/LiS15a,11,20
journals/fgcs/EngelsbergerG18,424,441
journals/aeog/VanderPostM07,343,359
conf/icip/OrYWC06,1733,1736
conf/ipps/BarrettVHR13,1717,1724
journals/ijnm/Abdel-HafezMO06,185,202
journals/ieicet/KimKJK05,1507,1511
series/sci/BanerjeeMA06,3,20
conf/iics/HeutelbeckRU03,144,155
journals/comcom/SolisAKGO10,2,10
conf/si3d/ChenWHA16,103,111
conf/pe-wasun/NaikWO05,222,229
journals/cluster/DorronsoroN14,153,154
journals/jasis/HoffmannLM16,765,775
journals/ejasp/LiZ02,954,960
journals/neuroimage/GuoM15,241,248
journals/dm/WangC12,332,341
conf/interact/BolchiniGS09,652,665
conf/pdp/BischofsH09,312,316
conf/mwcn/MunarettoBAP02,222,226
conf/bis/ProencaB18,102,114
journals/iam/ParkSSN15,998,1011
journals/tcs/AulettaCKP02,355,399
conf/IEEEscc/SchaferBTR14,717,724
conf/huc/WangHHZC15,295,306
conf/icl-gnss/RydenRGKWBGB15,1,6
conf/issre/WilliamsP99,158,165
journals/spe/AdamsM86,653,669
conf/amcc/PourkargarA16,4157,4162
conf/iccad/EbiFH09,302,309
conf/icalp/MuchaS13,769,779
conf/iccasa/WanA12,18,29
conf/igarss/HannaJ07,4419,4421
conf/fsttcs/Bollig16,1,14
journals/tochi/WibergW05,356,387
conf/fgr/ChenP17,49,56
journals/tbe/RavierLDL07,1706,1710
conf/wism/LiF09,108,115
journals/bioinformatics/SwitnickiJMSP16,1353,1365
conf/spaa/TangCKLL11,117,128
journals/ieicet/JoshiBL12,1435,1438
journals/toh/WangZSZHX16,280,292
conf/jisbd/FernandezLRS09,281,284
journals/rfc/rfc6426,1,22
conf/icce/YuanYWMKY06,413,416
conf/ijcai/MendesC11,1852,1857
journals/dke/UrbanKDAC97,67,111
conf/icip/BaccagliniTO05,936,939
conf/soda/ScharbrodtSW99,961,962
conf/agiledc/Jain06,327,336
conf/icc/YeLWL17,1,5
conf/hpcc/SongX08,641,646
conf/clrimg/WangLZ99,354,364
journals/tpds/XiaAYMR14,3167,3176
conf/icdcit/ZhuQWD0W19,150,158
conf/icfec/LujicMB18,1,10
journals/cr/Niemann09a,661,666
conf/micai/HeHJ06,735,745
conf/ipps/RuschkeJWH16,198,207
journals/lalc/SchaaljeFRS11,71,88
journals/tamm/Bagby10,83,85
journals/pr/KimC09a,2020,2028
journals/chb/Fyfe16,568,574
journals/jct/BehzadR76,195,200
conf/ivs/QinY0W18,268,273
conf/icebe/Fan-ChaoDX05,473,480
journals/questa/ChenZ96,178,196
journals/jwscg/IlmonenRK05,65,72
conf/sbes/RiveroC12,81,90
conf/uai/KirshnerSR04,317,314
journals/amc/YimnetWRP16,809,825
journals/ram/Grinbaum15,152,150
journals/comcom/CaviglioneC07,3107,3116
journals/tc/TaoM05,929,938
journals/cpc/Kriesell05,133,146
conf/usenix/PelegMST15,549,562
conf/vtc/PischellaZR18,2,6
journals/robotica/SavkinH13,323,330
conf/iconip/WangFJH17,836,845
conf/icpr/Garcia-BarnesGCP08,1,4
conf/eusipco/SharmaHGNBH10,1900,1904
conf/ecis/RajalaRT03,1614,1627
conf/ubimob/DefudeDZCI08,17,20
conf/kes/DamianiFGM07,1098,1106
journals/ei/BrunnerBP08,419,425
conf/latw/MansourRAV14,1,5
conf/igarss/Lopez-MartinezP06,56,59
journals/iacr/ManulisLKBQ08,382,382
conf/iccv/KivinenSJ07,1,8
journals/tog/PerezOT17,1,12
journals/arobots/TaylorL14,349,364
conf/interspeech/KlugeRRB07,2298,2301
conf/ssci/LleraDRXG18,1929,1936
conf/npc/JubertieM07,453,465
journals/tmm/PicardCR08,1356,1365
journals/ajc/DasDKS05,243,252
conf/iciar/Alajlan07,437,447
journals/imamci/Ibrir08,281,296
journals/tgrs/HuangL0XMZ16,1940,1956
conf/icapr/TulyakovFG05,30,38
journals/tacl/TuLSZ18,407,420
conf/icmcs/HamidoucheRD14,2,7
journals/staeors/Li0ZHLWL18,3349,3357
conf/igarss/AdamGEB10,4403,4406
journals/cad/GuoHP12,496,508
journals/mr/McPherson04,1491,1496
conf/ppsn/NiemeyerS96,930,939
conf/fccm/McVicarLH17,203,210
conf/iccd/YooF07,333,340
journals/ijon/LvYYZL17,157,167
conf/mocomed/BludauCH03,15,22
conf/flairs/Upal01,412,416
journals/nn/SobelBBJ10,1060,1071
conf/icat/YoshidaUN07,121,128
conf/icsoft/AbedmoulehLO12,199,204
journals/iacr/OrumiehchihaPS13,202,202
conf/bpm/BoudjlidaP05,229,232
journals/ijmr/HuZMHT14,409,429
conf/ieeehpcs/HallalJA18,756,763
conf/acm/CheugW89,70,77
conf/dsrt/FalconeGLS14,113,120
journals/tcom/Al-Hussaini87,240,240
conf/stacs/HastadHLS86,105,118
conf/icnc/ChenNPT12,261,265
journals/computing/MoriniM99,265,281
conf/adma/YanCZD14,641,654
conf/dexaw/DangNVK13,15,20
conf/ijcnn/YangCRC16,1968,1976
conf/si3d/LaineK10,55,63
journals/tit/EvansS99,2367,2373
conf/iscc/ChaVH05,427,433
conf/globecom/LiTLT15,1,7
journals/integration/GaoKARA16,56,64
journals/computing/RobinsonD81,253,284
journals/accs/ZykinZ18,638,646
journals/sigops/NotkinHSS86,10,25
conf/aciids/KempaLTT11,323,332
conf/ecis/GraceFB08,1656,1667
journals/tmscs/ChenCZ15,125,126
journals/jcit-igi/SankeyH14,26,38
conf/robot/GuerreiroSC15,609,621
conf/agop/CerronGLBB13,367,378
conf/sigsoft/ErnstBONG15,50,60
conf/icee/Lei10a,3439,3442
conf/paap/XieZW12,65,71
conf/icra/JohnstonX00,2284,2289
journals/aes/ElishAA11,853,860
conf/ht/NagulendraV14,107,115
conf/ecmr/GalindoGFS11,1,6
journals/staeors/PastinaT15,967,980
conf/acl/ReiplingerSW12,55,65
journals/ijbis/DahanayakeWC11,1,26
conf/date/VorisekKF04,121,126
journals/cl/MejriY17,1,35
conf/iiwas/DinsoreanuP13,7,7
conf/cdve/SongWLZG16,9,16
journals/jcamd/HuUDBDH10,23,35
conf/sbqs/CostaTW18,170,179
conf/issac/PanW06,269,276
journals/jfi/ShiWJ16,3058,3078
conf/hpcc/SibaiMKQA12,970,975
journals/eor/ZhaL10,332,338
journals/iet-cds/MarshAMM07,1,6
conf/have/KarimeREG11,24,28
conf/edoc/Vaucouleur09,203,212
conf/biocomp/MorcosLCI09,860,866
conf/atal/ChalkiadakisMB07,64,64
conf/ht/MendesH00,243,244
conf/IEEEcit/Lu04,759,763
journals/jcss/GoelMP01,62,79
conf/icassp/DennisDL15,176,180
journals/tc/ChenLL91,667,668
conf/eit/Jia-FaGWL15,82,86
conf/ciss/ChenZ18,1,6
conf/iswpc/SheikhL13,1,6
journals/bioinformatics/KimKTGS06,40,49
journals/sensors/LiBLLZ14,10680,10690
conf/IEEEinteract/WeldonCWHWLS02,57,67
journals/adt/Chovet46,209,225
conf/ijcai/TziortziotisDB13,1721,1728
phd/dnb/Ullrich99,1,133
journals/dt/WeimerIRCL15,9,16
books/daglib/0089951,1,526
conf/cscwd/MedinaNVPO15,377,382
journals/ubiquity/Riofrio13,1,10
conf/hvc/Ganai08,68,83
conf/siit/WesselRV05,254,267
conf/wsc/HarrisonMP04,191,197
journals/ijbdcn/LimW12,1,17
journals/lalc/BaldzisEK02,373,400
journals/comcom/SundaresanDZP15,112,124
conf/ecsqaru/MeyerH93,265,273
conf/asm/Schonfeld98,22,36
reference/algo/Serna16,1511,1514
conf/aiml/Brown98,121,154
conf/vnc/JomrichGMNBS17,311,318
journals/kais/RenDZY17,661,689
phd/dnb/Geibel93,1,104
conf/eusipco/HarbaCZD98,1,4
conf/mmb/RichterRI97,35,42
journals/jct/Gustedt95,111,124
journals/coap/FayedA13,675,703
journals/appml/Aouaoui18,13,17
journals/tcom/LarssonGARS16,4817,4835
conf/eusipco/YangS00,1,4
journals/infsof/ZhangCTHW09,1573,1585
conf/hipc/Gropp01,81,94
conf/mmb/Quick89,141,158
conf/islped/JosephHLPRC15,195,200
journals/apin/ParkZK03,27,38
series/txcs/Cioffi-Revilla17,1,511
journals/robotica/TavakoliMA11,23,34
journals/jcisd/Galvez-LlompartGGK12,1338,1345
journals/sigspatial/LeidnerL11,5,11
journals/ress/WangBG14,13,23
journals/eswa/FachinelliCD14,5614,5624
journals/sigpro/YangZG17,16,26
journals/jnsm/FilhoLS15,754,794
conf/apccm/PavlovskiZ08,103,112
conf/noms/SahaiSMJ04,382,394
conf/icassp/Gribonval02,3057,3060
conf/ami/HuijnenBHCT11,324,329
conf/bigdataconf/SchoenemanCNWZ18,1655,1660
journals/sj/LeeE11,352,361
journals/eor/Pawlak02,181,189
